timestamp,measured,forecast,lower,upper,elia_forecast
2020-05-19 16:00:00+00:00,63.38,49.082926752840955,22.56293465098392,120.42265460997528,54.925
2020-05-19 17:00:00+00:00,79.11250000000003,44.85098226831229,35.54786988284271,115.36800748425895,64.77
2020-05-19 18:00:00+00:00,79.6075,69.56946333939419,35.6342624175706,115.50503448023285,72.32000000000002
2020-05-19 19:00:00+00:00,85.535,42.12603824986497,26.917902066362355,96.1940446567712,75.54
2020-05-19 20:00:00+00:00,117.09,42.727924036102856,18.599130403270493,76.58542603683128,73.51
2020-05-19 21:00:00+00:00,110.8875,47.53006524085863,14.728937267694118,97.65488898226305,64.685
2020-05-19 22:00:00+00:00,,77.74065080550744,14.945275747367122,101.42117259526657,65.65
2020-05-19 23:00:00+00:00,,40.40461929386817,7.688981835401423,74.44367297043338,54.975
2020-05-20 00:00:00+00:00,,32.88044763347352,4.98592706658575,48.244554216633475,45.7675
2020-05-20 01:00:00+00:00,,27.84152544702951,5.83971854234075,55.26415601282279,38.205
2020-05-20 02:00:00+00:00,,16.506960701264735,5.052104276851321,36.748177821473945,32.095
2020-05-20 03:00:00+00:00,,19.00807529146428,6.183817863864893,28.50715229745553,26.7175
2020-05-20 04:00:00+00:00,,21.331341349024576,6.44616446168511,30.71274802546877,20.585
2020-05-20 05:00:00+00:00,,25.00574656898953,6.31895159506239,37.939739055731934,14.1025
2020-05-20 06:00:00+00:00,,16.314285404585117,6.201176748471812,47.32656890004717,10.095
2020-05-20 07:00:00+00:00,,27.52595654803389,5.332491681622598,74.81897226978991,9.9975
2020-05-20 08:00:00+00:00,,56.519069474506786,10.718808136119275,118.0985487196754,13.38
2020-05-20 09:00:00+00:00,,49.76506498767206,19.61280542861768,142.75694264597,18.4475
2020-05-20 10:00:00+00:00,,65.9289473713564,19.78423278281008,146.5931090892092,23.2975
2020-05-20 11:00:00+00:00,,60.46518461970054,20.3070827147538,146.34979677300458,27.655
2020-05-20 12:00:00+00:00,,79.17464996593415,22.87790307448892,159.26629277392072,31.6225
2020-05-20 13:00:00+00:00,,86.55064847458176,27.18985955139069,175.3450532297586,35.2325
2020-05-20 14:00:00+00:00,,110.55202357770632,24.15448622502427,165.9281238001738,38.0675
2020-05-20 15:00:00+00:00,,95.64283815272648,28.61409554034524,148.99223764971995,40.315
2020-05-20 16:00:00+00:00,,72.67575164795392,35.20414514960152,133.82517796873074,42.905
2020-05-20 17:00:00+00:00,,57.21963942774848,30.46284474345788,137.4835285186868,46.535
2020-05-20 18:00:00+00:00,,47.02335640456994,28.3172237882697,124.14951370002352,53.8525
2020-05-20 19:00:00+00:00,,36.3651984950385,13.030496924628814,107.93132917659858,69.15
2020-05-20 20:00:00+00:00,,61.73958340833278,20.232736741565308,130.91165199191013,89.69250000000002
2020-05-20 21:00:00+00:00,,93.3848585415958,20.307472280275753,149.46502543727325,104.73749999999998
2020-05-20 22:00:00+00:00,135.5675,101.53818701315669,34.345579678705164,144.17914087473815,128.32999999999998
2020-05-20 23:00:00+00:00,121.2625,79.53710388719479,24.21999905341312,122.34111966256442,122.09
2020-05-21 00:00:00+00:00,121.165,72.35787511011806,14.082505092828162,107.79945192010858,108.32500000000002
2020-05-21 01:00:00+00:00,108.16,72.27135117819948,12.830671859001054,105.52138076599708,91.5025
2020-05-21 02:00:00+00:00,74.91499999999998,44.64477345868939,7.576100803556992,80.11577431681489,78.71000000000002
2020-05-21 03:00:00+00:00,38.8525,36.67038441317101,6.981178421728353,65.56186699327435,73.0
2020-05-21 04:00:00+00:00,29.905,21.735876828440386,7.287654786302942,54.12883904809914,69.8225
2020-05-21 05:00:00+00:00,28.38,17.124685416224526,6.883387706337037,50.41581400190071,60.835
2020-05-21 06:00:00+00:00,14.4325,17.088726794558976,6.871336827712736,46.204832621757824,42.74
2020-05-21 07:00:00+00:00,3.405,16.668957532920533,5.856167045787398,39.68953851471306,24.765
2020-05-21 08:00:00+00:00,2.905,10.150766899468296,4.6667234616317606,26.547148435248165,14.56
2020-05-21 09:00:00+00:00,2.8550000000000004,9.998893930574813,3.6072291159025487,32.91814988828868,10.61
2020-05-21 10:00:00+00:00,3.43,13.624787101371574,2.635689461078074,42.998786021031826,10.105
2020-05-21 11:00:00+00:00,3.9425,9.954704464455704,4.292452307784512,44.95789467616855,10.9475
2020-05-21 12:00:00+00:00,4.5,18.824243644665753,6.042837302822857,49.70534896309954,12.5225
2020-05-21 13:00:00+00:00,4.6275,28.009181148758632,7.091755412875518,66.78083251419356,14.69
2020-05-21 14:00:00+00:00,6.2075,38.86583480995497,6.201275466027187,105.30731181681473,16.0425
2020-05-21 15:00:00+00:00,6.37,35.62696724482047,9.87279223506705,86.5377182357888,15.6075
2020-05-21 16:00:00+00:00,7.130000000000001,41.392604164089185,6.258127880234246,109.86536838284613,14.945
2020-05-21 17:00:00+00:00,6.8325,44.58972319973928,9.690590277648338,110.53891191551077,15.3575
2020-05-21 18:00:00+00:00,7.435,21.07817092648245,9.072410121710883,106.3858207576607,17.0425
2020-05-21 19:00:00+00:00,9.9625,22.681294941213302,8.209489800750601,69.30418963167287,20.525
2020-05-21 20:00:00+00:00,17.487499999999994,17.951457821670836,7.8271853524397725,47.91197618594568,24.965
2020-05-21 21:00:00+00:00,20.6675,13.540314998166807,11.318397122292387,54.01448607046665,30.4775
2020-05-22 22:00:00+00:00,176.58249999999995,125.52795806536983,74.81218116451788,154.29050828989944,152.9775
2020-05-22 23:00:00+00:00,177.845,124.82393164349186,83.70375604731053,145.75664339483836,142.875
2020-05-23 00:00:00+00:00,158.72,144.23094734570137,81.76570280936005,167.44606584740137,135.88
2020-05-23 01:00:00+00:00,153.3275,142.0214337508767,81.58367594469549,219.7170509140332,131.25
2020-05-23 02:00:00+00:00,170.5525,144.17313892836202,100.66171668396515,253.4240519053534,130.25
2020-05-23 03:00:00+00:00,175.4425,194.94117662595744,124.93089502580736,276.28181160501333,134.275
2020-05-23 04:00:00+00:00,162.5925,217.4363030794516,137.95203121540422,307.43173169957436,144.085
2020-05-23 05:00:00+00:00,185.0575,235.69637741123776,152.44688650149862,315.17482999972685,160.41
2020-05-23 06:00:00+00:00,183.9575,257.55403980613687,152.5598269939501,331.2147621898157,185.84
2020-05-23 07:00:00+00:00,178.7875,264.8753430458385,173.41443444466407,328.363314452732,225.1475
2020-05-23 08:00:00+00:00,162.9675,317.736872819812,168.7354774493824,315.1425768372672,269.9475
2020-05-23 09:00:00+00:00,185.2125,347.781158371617,176.14008998282466,364.91356522078524,309.48
2020-05-23 10:00:00+00:00,227.925,337.2249969094598,188.78357747187042,380.3154087401911,351.575
2020-05-23 11:00:00+00:00,303.3275,374.81685280145393,256.3466167307657,483.74371002630517,401.795
2020-05-23 12:00:00+00:00,392.7925,413.99870305670464,295.40136897447906,496.190431155729,452.7025
2020-05-23 13:00:00+00:00,440.0125,435.8876271313492,318.69694498877067,510.33962839535116,494.045
2020-05-23 14:00:00+00:00,499.485,443.32388991216624,347.10941948016784,518.6312880287336,520.1475
2020-05-23 15:00:00+00:00,492.1425,439.6745624228514,364.5839731576059,518.6312880287336,528.9275
2020-05-23 16:00:00+00:00,515.8875,415.7096030766504,318.6168073398486,508.70864894397766,517.985
2020-05-23 17:00:00+00:00,557.4375,409.3389338607362,290.8059509230594,474.7769255321457,484.74
2020-05-23 18:00:00+00:00,506.245,362.88026356747537,278.61882608784765,469.1764245721438,433.145
2020-05-23 19:00:00+00:00,415.54,329.2724169551852,287.8179122350068,419.3889831408332,382.38
2020-05-23 20:00:00+00:00,369.045,332.5936306103792,283.8800619791708,393.2233364793667,349.85
2020-05-23 21:00:00+00:00,374.5325,350.63973384578065,262.4684354314745,424.0275805901923,334.355
2020-05-23 22:00:00+00:00,355.83,334.7099821057224,253.5377635812113,396.56958850849946,320.955
2020-05-23 23:00:00+00:00,336.755,348.17293969996695,246.2526780556976,377.9941628655587,312.745
2020-05-24 00:00:00+00:00,332.7325,331.9384489907605,246.9161848104608,368.71098121204284,295.7825
2020-05-24 01:00:00+00:00,297.895,284.44829872056147,213.586350927823,336.8802015304533,271.6025
2020-05-24 02:00:00+00:00,264.0075,217.0848486745162,168.07998570693684,309.019576497206,245.15
2020-05-24 03:00:00+00:00,244.2475,207.83019607661842,147.1729729057557,289.43176807141595,220.9775
2020-05-24 04:00:00+00:00,203.0825,194.78259861389137,157.93249085196203,270.430532870614,202.46250000000003
2020-05-24 05:00:00+00:00,163.82,206.50773709186646,160.27799212124202,276.0027957947459,195.01
2020-05-24 06:00:00+00:00,155.685,186.8433773640311,145.43930365988632,289.9827851455457,202.06
2020-05-24 07:00:00+00:00,161.9775,174.4100455854723,131.220769893767,274.8495217319989,217.97000000000003
2020-05-24 08:00:00+00:00,157.0475,160.64832098148898,135.3148408651906,250.67183826604332,240.6775
2020-05-24 09:00:00+00:00,157.425,162.6925385169323,120.89285659903992,233.8570270573428,266.07
2020-05-24 10:00:00+00:00,178.03750000000005,159.38547530297976,113.40076986962706,238.3812281649423,283.87
2020-05-24 11:00:00+00:00,232.8375,177.41936344312802,119.02725106786151,240.8598288146041,287.99
2020-05-24 12:00:00+00:00,260.86,188.06501592405758,118.96940383892466,259.99327487173304,277.8
2020-05-24 13:00:00+00:00,247.84750000000003,185.90517063580586,110.50087559267756,255.12847775221886,253.9225
2020-05-24 14:00:00+00:00,187.9975,163.58809930861167,115.18884670917393,229.65909951420846,220.5575
2020-05-24 15:00:00+00:00,144.405,155.6474514079689,113.3818508127648,220.6194712844846,183.015
2020-05-24 16:00:00+00:00,112.1375,126.23494207275446,106.70088180190812,191.6759671616576,143.365
2020-05-24 17:00:00+00:00,89.0575,117.01816682645945,86.50764712246445,172.92038810942555,108.5125
2020-05-24 18:00:00+00:00,63.02,99.34176730045245,65.9763229645836,152.90655356392932,86.6325
2020-05-24 19:00:00+00:00,51.2875,57.48242932290242,37.460588660234976,132.98296628131408,79.66
2020-05-24 20:00:00+00:00,52.575,65.41545545287586,25.790937516437346,110.63214680876474,81.945
2020-05-24 21:00:00+00:00,57.02,63.62114488580265,25.576594255225054,120.94138634636623,84.78
2020-05-24 22:00:00+00:00,51.46249999999999,52.99178093859177,19.495451367424817,72.38493718267402,65.375
2020-05-24 23:00:00+00:00,52.9275,49.16919108065052,14.963309462712884,47.76861465792673,57.165000000000006
2020-05-25 00:00:00+00:00,56.2325,46.24862727836739,13.768739895547874,47.04620808765994,49.105
2020-05-25 01:00:00+00:00,47.81,48.46957028560431,12.734378445181346,43.83247613760929,43.215
2020-05-25 02:00:00+00:00,36.7725,51.6282038868501,11.491721690584669,48.322868371117075,38.44
2020-05-25 03:00:00+00:00,25.47,33.28100892502591,9.789456263038646,40.640793151989186,33.48
2020-05-25 04:00:00+00:00,17.6725,20.90963979790587,12.074140416091506,50.47143612860658,27.905
2020-05-25 05:00:00+00:00,17.2375,20.489179443702,16.381208947087842,68.82375369844172,22.937500000000004
2020-05-25 06:00:00+00:00,12.095,29.141279644306685,19.041570895207567,54.982267170364686,21.8225
2020-05-25 07:00:00+00:00,12.78,19.34103488144124,20.605827513840584,36.02493212307204,27.9825
2020-05-25 08:00:00+00:00,21.7675,11.397589681631016,19.738726819244267,67.99457010931307,40.9675
2020-05-25 09:00:00+00:00,32.6,38.342024372912995,20.54083166555937,94.17303068145357,54.3075
2020-05-25 10:00:00+00:00,32.255,35.172637378782376,28.260633271664723,84.57706119619266,63.790000000000006
2020-05-25 11:00:00+00:00,32.525,48.28001482207127,29.913786420703424,88.29063114654345,70.9575
2020-05-25 12:00:00+00:00,35.89,52.9153874488965,38.75240320694912,104.39819397022232,78.195
2020-05-25 13:00:00+00:00,40.4275,56.173916014633434,40.5866852257229,113.1808254796782,85.6375
2020-05-25 14:00:00+00:00,43.13,60.481365026815865,40.36634827475967,126.4758004045257,91.0125
2020-05-25 15:00:00+00:00,58.82,62.39251768667673,39.83656032167715,123.55330786462685,92.7325
2020-05-25 16:00:00+00:00,65.8425,71.47532614475547,46.133018026697854,124.61363419345932,91.915
2020-05-25 17:00:00+00:00,87.0875,79.20466902482097,54.33899785622305,129.93540800364883,92.85
2020-05-25 18:00:00+00:00,97.255,78.93776452815166,54.743593885756646,134.4302555925948,99.4325
2020-05-25 19:00:00+00:00,101.125,74.66259421578076,41.81377361915764,144.35080583867742,109.37
2020-05-25 20:00:00+00:00,119.95749999999998,87.29490400755606,41.32703036446277,120.25557117915329,114.7775
2020-05-25 21:00:00+00:00,111.975,123.45822531886334,40.0692366744177,144.7163743184683,110.0475
2020-05-25 22:00:00+00:00,93.2975,111.1743691581287,33.596102252880485,124.8599753306782,95.3775
2020-05-25 23:00:00+00:00,82.05749999999998,88.10355623999389,24.692662034114214,97.03542713260755,78.2175
2020-05-26 00:00:00+00:00,58.465,56.83278833452332,11.681084732941324,93.28033927195179,60.85
2020-05-26 01:00:00+00:00,42.1225,32.29629627110985,7.024213003588152,53.75955123716527,45.8925
2020-05-26 02:00:00+00:00,17.735,28.228618531032442,6.6836930967522825,43.48075427424861,34.79
2020-05-26 03:00:00+00:00,9.562500000000002,19.665440305273968,5.421739416337654,42.4158033300801,26.815
2020-05-26 04:00:00+00:00,5.0325,16.68117481983428,5.0749907749147845,35.60967983748433,20.37
2020-05-26 05:00:00+00:00,2.7375000000000003,9.387816702493962,5.294173277986844,33.111006134560114,14.71
2020-05-26 06:00:00+00:00,2.62,14.729005459555767,5.0004358896882986,48.97629099163683,11.15
2020-05-26 07:00:00+00:00,8.4275,32.48817438526402,9.670956581829813,55.91272974885028,11.59
2020-05-26 08:00:00+00:00,34.665,41.20274596140281,18.089287671338816,89.84938571666929,16.375
2020-05-26 09:00:00+00:00,37.695,66.24100760010559,27.887071564776114,113.28843834080544,23.7
2020-05-26 10:00:00+00:00,60.4225,65.05271009654354,37.43431395861526,128.61326848693994,30.985
2020-05-26 11:00:00+00:00,83.8075,63.59405668675481,42.966115037393706,120.54951013855072,37.0675
2020-05-26 12:00:00+00:00,86.91499999999998,69.41901358713008,39.18376361701353,121.58807790818636,42.395
